,PolicyWasSubscribedOnInternet,NumberOfPoliciesOfPolicyholder,FpVehicleAgeMonths,EasinessToStage,ClaimWihoutIdentifiedThirdParty,ClaimAmount,PolicyHolderAge,NumberOfBodilyInjuries,FirstPartyLiability,Fraud,ClaimInvolvedCovers_MaterialDamages,ClaimInvolvedCovers_ActLiability,ClaimInvolvedCovers_Windscreen,ClaimInvolvedCovers_Accessories,ClaimInvolvedCovers_ThirdParty,ClaimInvolvedCovers_Theft,ClaimInvolvedCovers_ThirdPartyMaterialDamages,ClaimInvolvedCovers_Burglary,ClaimInvolvedCovers_NaturalCatastrophes,ClaimInvolvedCovers_MedicalCare,ClaimInvolvedCovers_ReplacementVehicle,ClaimInvolvedCovers_Fire,ClaimInvolvedCovers_RiderClothes,Date_diff,LH_0-3,LH_12-15,LH_16-19,LH_20-23,LH_4-7,LH_8-11,CBP_NoConnection,CBP_SameAddress,CBP_SameBankAccount,CBP_SameEmail,CBP_SamePhone,CBP_SamePolice,PO_CivilServant,PO_Employee,PO_Executive,PO_Farmer,PO_HeadOfCompany,PO_Merchant,PO_Retired,PO_SelfEmployed,PO_Student,PO_Unemployed,PO_Worker,CC_AccidentOrCollision,CC_AccidentWithIdentifiedThirdParty,CC_AccidentWithUnidentifiedThirdParty,CC_CollisionWithAnimal,CC_CollisionWithPedestrian,CC_Fire,CC_Flood,CC_ForcesOfNature,CC_Hail,CC_LegalProtection,CC_LossOfControl,CC_MultiVehicleCrash,CC_Storm,CC_TheftAttempt,CC_TheftOfExteriorElements,CC_TotalTheft,CC_Vandalism,CC_WindscreenDamage,DI_Medium,DI_Negligible,DI_TotalLoss,FPVT_Car,FPVT_Caravan,FPVT_Motorcycle,FPVT_PrivateCar
2955,0,2,101.0,0.25,0,1482.0,21.0,0,1.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,890,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
2956,0,1,78.0,0.25,0,2512.57,71.0,0,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,494,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
2957,0,3,52.0,0.5,1,791.1,29.0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,782,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
2958,0,2,138.0,0.5,1,0.0,31.0,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,651,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
2959,0,5,329.0,0.5,1,629.38,51.0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,702,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
2960,0,5,12.0,0.15,1,3926.4,40.0,0,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,382,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
2961,0,1,50.0,0.15,1,1996.6,36.0,0,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,527,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
2962,0,3,110.0,0.25,1,267.64,55.0,0,0.0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,336,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
2963,1,2,73.0,0.5,1,673.39,43.0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,382,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
2964,0,6,143.0,0.25,0,2514.3,90.0,0,1.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,867,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
2965,0,1,0.0,0.5,1,0.0,25.0,0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
2966,1,1,198.0,0.5,1,0.0,27.0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,241,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
2967,0,1,231.0,0.25,0,505.21,63.0,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,450,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
2968,1,3,157.0,0.5,1,789.94,23.0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,105,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
2969,0,3,57.0,0.25,1,0.0,41.0,0,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,410,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
2970,1,1,31.0,0.25,0,2130.78,42.0,0,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,257,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
2971,1,1,144.0,0.5,1,0.0,53.0,0,1.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,308,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
2972,0,4,199.0,0.5,1,456.44,42.0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,565,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
2973,0,1,19.0,0.25,1,1257.72,26.0,0,0.0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,17,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
2974,0,1,45.0,0.25,0,0.0,68.0,0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,70,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
2975,0,2,28.0,0.25,1,55.54,63.0,0,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,609,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
2976,0,1,82.0,0.5,1,884.58,28.0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,99,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
2977,1,2,85.0,0.5,1,313.74,52.0,0,0.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,392,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
2978,1,1,42.0,0.5,1,1897.58,49.0,0,1.0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,162,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
2979,0,1,149.0,0.25,0,2494.54,25.0,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,672,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
2980,0,4,245.0,0.25,1,1610.64,76.0,0,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,927,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
2981,1,1,43.0,0.5,1,1355.87,41.0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,465,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
2982,0,3,126.0,0.25,0,2129.96,59.0,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,806,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
2983,0,2,167.0,0.5,1,1616.3,42.0,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,182,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
2984,0,1,67.0,0.25,1,437.84,70.0,0,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,352,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
2985,0,1,45.0,0.25,1,3740.03,32.0,0,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,11,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
2986,0,3,7.0,0.5,1,4280.06,28.0,0,1.0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,229,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
2987,0,2,88.0,0.25,1,0.0,39.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,825,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
2988,0,5,168.0,0.5,1,3600.0,24.0,0,0.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,79,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
2989,0,1,143.0,0.25,0,2004.22,38.0,0,0.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,752,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
2990,1,1,85.0,0.25,1,0.0,24.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
2991,0,1,87.0,0.15,1,2781.31,30.0,0,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,245,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
2992,0,1,145.0,0.5,1,244.55,44.0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,181,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
2993,1,1,98.0,0.5,1,1099.72,21.0,0,1.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,292,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
2994,0,1,207.0,0.25,0,0.0,60.0,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
2995,0,2,41.0,0.5,1,815.42,54.0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,812,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
2996,1,1,142.0,0.25,1,0.0,49.0,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,406,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
2997,0,2,200.0,0.5,1,0.0,49.0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,638,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
2998,0,1,77.0,0.5,1,955.5,38.0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,436,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
2999,0,2,215.0,0.5,1,615.7,49.0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,640,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
3000,0,2,55.0,0.5,1,941.17,72.0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,789,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
3001,0,1,188.0,0.0,1,1683.0,21.0,1,1.0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,684,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
3002,0,3,38.0,0.25,1,241.68,60.0,0,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,628,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
3003,0,2,145.0,0.25,0,1989.53,59.0,0,1.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,169,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
3004,1,2,156.0,0.25,1,0.0,20.0,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,50,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
3005,0,3,115.0,0.5,1,438.7,51.0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,792,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
3006,1,1,248.0,0.25,0,1508.0,20.0,0,1.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,192,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
3007,0,6,127.0,0.25,0,703.13,33.0,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,696,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
3008,0,3,76.0,0.25,0,373.58,29.0,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,293,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
3009,0,6,51.0,0.25,0,2445.0,50.0,0,1.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,65,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
3010,0,4,0.0,0.5,1,558.48,61.0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,289,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
3011,0,3,126.0,0.25,1,2359.33,44.0,0,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,165,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
3012,1,1,256.0,0.25,0,1482.0,20.0,0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,202,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
3013,0,2,210.0,0.5,1,454.77,52.0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,277,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
3014,0,2,175.0,0.5,1,87.85,27.0,0,0.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,65,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
3015,0,2,246.0,0.15,0,1600.0,28.0,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,908,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
3016,1,1,187.0,0.25,0,1482.0,29.0,0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,92,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
3017,0,3,112.0,0.5,1,0.0,41.0,0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,560,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
3018,0,2,161.0,0.5,1,0.0,41.0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,150,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
3019,0,2,50.0,0.25,0,5276.24,33.0,0,1.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,262,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
3020,0,1,140.0,0.25,0,1587.24,36.0,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,437,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
3021,0,6,117.0,0.25,1,3927.05,26.0,0,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,629,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
3022,1,1,95.0,0.5,1,1100.01,44.0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,698,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
3023,0,1,178.0,0.15,1,0.0,35.0,0,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,191,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
3024,0,3,3.0,0.25,0,210.0,66.0,0,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,656,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
3025,0,5,61.0,0.5,1,12733.0,34.0,0,0.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,441,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
3026,0,4,156.0,0.5,1,535.08,38.0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,741,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
3027,0,1,281.0,0.0,1,0.0,20.0,1,0.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,443,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
3028,0,3,60.0,0.25,1,690.34,29.0,0,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,808,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
3029,1,1,217.0,0.25,0,3600.92,25.0,0,1.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,87,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
3030,0,1,123.0,0.5,1,277.48,30.0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,48,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
3031,0,4,341.0,0.0,1,3202.33,64.0,2,1.0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,887,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
3032,1,1,89.0,0.5,1,6410.44,52.0,0,0.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,141,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
3033,0,1,51.0,0.25,1,0.0,29.0,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,171,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
3034,0,1,262.0,0.5,1,0.0,39.0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,835,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
3035,0,2,113.0,0.25,0,425.65,83.0,0,0.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,198,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
3036,0,2,248.0,0.25,0,858.61,61.0,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,501,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
3037,0,2,19.0,0.25,1,6810.63,44.0,0,1.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,758,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
